"trial_type","trial_index","time_elapsed","internal_node_id","subject","type","experiment","code_version","rt","stimulus","key_press","event","button_pressed","test_answer","pitch","interval","offset"
"audio-keyboard-response","19","381297","0.0-9.0-0.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_G4_500_-30.wav","null","practice_tones","","","G4","500","-30"
"html-keyboard-response","20","388293","0.0-9.0-1.0","130","1","ITFDR2","v1.0","6994.400000035763","Did the final tone begin (1) early or (2) late?","49","practrice_response","","","G4","500","-30"
"html-keyboard-response","21","391300","0.0-9.0-2.0","130","1","ITFDR2","v1.0","3001.899999976158","<strong>Answer:</strong> The final tone began <strong>early</strong> on this trial. Press any key to continue.","32","practice_feedback","","","","",""
"audio-keyboard-response","22","396407","0.0-9.0-0.1","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_F6_500_-30.wav","null","practice_tones","","","F6","500","-30"
"html-keyboard-response","23","398321","0.0-9.0-1.1","130","1","ITFDR2","v1.0","1911.5","Did the final tone begin (1) early or (2) late?","50","practrice_response","","","F6","500","-30"
"html-keyboard-response","24","401041","0.0-9.0-2.1","130","1","ITFDR2","v1.0","2717","<strong>Answer:</strong> The final tone began <strong>early</strong> on this trial. Press any key to continue.","32","practice_feedback","","","","",""
"audio-keyboard-response","25","406457","0.0-9.0-0.2","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_G4_500_30.wav","null","practice_tones","","","G4","500","30"
"html-keyboard-response","26","407880","0.0-9.0-1.2","130","1","ITFDR2","v1.0","1419.5","Did the final tone begin (1) early or (2) late?","50","practrice_response","","","G4","500","30"
"html-keyboard-response","27","409270","0.0-9.0-2.2","130","1","ITFDR2","v1.0","1388.300000011921","<strong>Answer:</strong> The final tone began <strong>late</strong> on this trial. Press any key to continue.","32","practice_feedback","","","","",""
"audio-keyboard-response","28","414377","0.0-9.0-0.3","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_F4_500_-30.wav","null","practice_tones","","","F4","500","-30"
"html-keyboard-response","29","417129","0.0-9.0-1.3","130","1","ITFDR2","v1.0","2750.199999988079","Did the final tone begin (1) early or (2) late?","50","practrice_response","","","F4","500","-30"
"html-keyboard-response","30","418263","0.0-9.0-2.3","130","1","ITFDR2","v1.0","1130.6000000238419","<strong>Answer:</strong> The final tone began <strong>early</strong> on this trial. Press any key to continue.","32","practice_feedback","","","","",""
"audio-keyboard-response","31","423678","0.0-9.0-0.4","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_F6_500_30.wav","null","practice_tones","","","F6","500","30"
"html-keyboard-response","32","424561","0.0-9.0-1.4","130","1","ITFDR2","v1.0","880.3000000119209","Did the final tone begin (1) early or (2) late?","50","practrice_response","","","F6","500","30"
"html-keyboard-response","33","425718","0.0-9.0-2.4","130","1","ITFDR2","v1.0","1154.3999999761581","<strong>Answer:</strong> The final tone began <strong>late</strong> on this trial. Press any key to continue.","32","practice_feedback","","","","",""
"audio-keyboard-response","34","431127","0.0-9.0-0.5","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_G6_500_30.wav","null","practice_tones","","","G6","500","30"
"html-keyboard-response","35","432988","0.0-9.0-1.5","130","1","ITFDR2","v1.0","1856.7000000476837","Did the final tone begin (1) early or (2) late?","50","practrice_response","","","G6","500","30"
"html-keyboard-response","36","434341","0.0-9.0-2.5","130","1","ITFDR2","v1.0","1351.6000000238419","<strong>Answer:</strong> The final tone began <strong>late</strong> on this trial. Press any key to continue.","32","practice_feedback","","","","",""
"audio-keyboard-response","37","439458","0.0-9.0-0.6","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_G6_500_-30.wav","null","practice_tones","","","G6","500","-30"
"html-keyboard-response","38","440822","0.0-9.0-1.6","130","1","ITFDR2","v1.0","1361.699999988079","Did the final tone begin (1) early or (2) late?","49","practrice_response","","","G6","500","-30"
"html-keyboard-response","39","442261","0.0-9.0-2.6","130","1","ITFDR2","v1.0","1437.1000000238419","<strong>Answer:</strong> The final tone began <strong>early</strong> on this trial. Press any key to continue.","32","practice_feedback","","","","",""
"audio-keyboard-response","40","447678","0.0-9.0-0.7","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_F4_500_30.wav","null","practice_tones","","","F4","500","30"
"html-keyboard-response","41","448562","0.0-9.0-1.7","130","1","ITFDR2","v1.0","880.7999999523163","Did the final tone begin (1) early or (2) late?","50","practrice_response","","","F4","500","30"
"html-keyboard-response","42","449520","0.0-9.0-2.7","130","1","ITFDR2","v1.0","955.7999999523163","<strong>Answer:</strong> The final tone began <strong>late</strong> on this trial. Press any key to continue.","32","practice_feedback","","","","",""
"html-button-response","43","468702","0.0-10.0","130","1","ITFDR2","v1.0","17668.299999952316","<p>You're now ready to begin!</p><p>If the practice trials were too loud or too soft, please finish adjusting your volume at this time. It is important that you do not adjust your volume any further until the study has concluded.</p><p>Please note that the trials will be organized into 8 sections, each of which will last about 5 minutes. You will have the opportunity to take a break after each section.</p><p>Press the button below to begin.</p>","","summary_instructions","0","","","",""
"audio-keyboard-response","44","473808","0.0-11.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_A5_400_10.wav","null","tones","","","A5","400","10"
"html-keyboard-response","45","474765","0.0-12.0","130","1","ITFDR2","v1.0","954.4000000357628","Did the final tone begin (1) early or (2) late?","50","response","","","A5","400","10"
"audio-keyboard-response","46","479448","0.0-13.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_Ds5_400_30.wav","null","tones","","","Ds5","400","30"
"html-keyboard-response","47","480410","0.0-14.0","130","1","ITFDR2","v1.0","959.3999999761581","Did the final tone begin (1) early or (2) late?","50","response","","","Ds5","400","30"
"audio-keyboard-response","48","485008","0.0-15.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_F3_400_10.wav","null","tones","","","F3","400","10"
"html-keyboard-response","49","487528","0.0-16.0","130","1","ITFDR2","v1.0","2517.699999988079","Did the final tone begin (1) early or (2) late?","50","response","","","F3","400","10"
"audio-keyboard-response","50","491957","0.0-17.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_Fs5_400_-30.wav","null","tones","","","Fs5","400","-30"
"html-keyboard-response","51","492830","0.0-18.0","130","1","ITFDR2","v1.0","870.0999999642372","Did the final tone begin (1) early or (2) late?","49","response","","","Fs5","400","-30"
"audio-keyboard-response","52","497277","0.0-19.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_F3_400_-30.wav","null","tones","","","F3","400","-30"
"html-keyboard-response","53","500449","0.0-20.0","130","1","ITFDR2","v1.0","3169.599999964237","Did the final tone begin (1) early or (2) late?","49","response","","","F3","400","-30"
"audio-keyboard-response","54","505087","0.0-21.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_Gs7_400_20.wav","null","tones","","","Gs7","400","20"
"html-keyboard-response","55","505971","0.0-22.0","130","1","ITFDR2","v1.0","881.9000000357628","Did the final tone begin (1) early or (2) late?","50","response","","","Gs7","400","20"
"audio-keyboard-response","56","510567","0.0-23.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_Gs7_400_10.wav","null","tones","","","Gs7","400","10"
"html-keyboard-response","57","511547","0.0-24.0","130","1","ITFDR2","v1.0","977.9000000357628","Did the final tone begin (1) early or (2) late?","50","response","","","Gs7","400","10"
"audio-keyboard-response","58","517577","0.0-25.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_Gs7_600_10.wav","null","tones","","","Gs7","600","10"
"html-keyboard-response","59","523497","0.0-26.0","130","1","ITFDR2","v1.0","5916.899999976158","Did the final tone begin (1) early or (2) late?","49","response","","","Gs7","600","10"
"audio-keyboard-response","60","529407","0.0-27.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_D7_600_-10.wav","null","tones","","","D7","600","-10"
"html-keyboard-response","61","530163","0.0-28.0","130","1","ITFDR2","v1.0","753.2000000476837","Did the final tone begin (1) early or (2) late?","50","response","","","D7","600","-10"
"audio-keyboard-response","62","536197","0.0-29.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_F5_600_10.wav","null","tones","","","F5","600","10"
"html-keyboard-response","63","536895","0.0-30.0","130","1","ITFDR2","v1.0","695.9000000357628","Did the final tone begin (1) early or (2) late?","50","response","","","F5","600","10"
"audio-keyboard-response","64","543037","0.0-31.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_A7_600_30.wav","null","tones","","","A7","600","30"
"html-keyboard-response","65","543694","0.0-32.0","130","1","ITFDR2","v1.0","653.3000000119209","Did the final tone begin (1) early or (2) late?","50","response","","","A7","600","30"
"audio-keyboard-response","66","549718","0.0-33.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_B3_600_10.wav","null","tones","","","B3","600","10"
"html-keyboard-response","67","550300","0.0-34.0","130","1","ITFDR2","v1.0","579.6999999880791","Did the final tone begin (1) early or (2) late?","50","response","","","B3","600","10"
"audio-keyboard-response","68","556258","0.0-35.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_C7_600_0.wav","null","tones","","","C7","600","0"
"html-keyboard-response","69","561039","0.0-36.0","130","1","ITFDR2","v1.0","4778.599999964237","Did the final tone begin (1) early or (2) late?","49","response","","","C7","600","0"
"audio-keyboard-response","70","566817","0.0-37.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_Ds7_600_-30.wav","null","tones","","","Ds7","600","-30"
"html-keyboard-response","71","568810","0.0-38.0","130","1","ITFDR2","v1.0","1990.5999999642372","Did the final tone begin (1) early or (2) late?","49","response","","","Ds7","600","-30"
"audio-keyboard-response","72","573447","0.0-39.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_Gs3_400_20.wav","null","tones","","","Gs3","400","20"
"html-keyboard-response","73","581094","0.0-40.0","130","1","ITFDR2","v1.0","7644.399999976158","Did the final tone begin (1) early or (2) late?","50","response","","","Gs3","400","20"
"audio-keyboard-response","74","585607","0.0-41.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_F7_400_-10.wav","null","tones","","","F7","400","-10"
"html-keyboard-response","75","588831","0.0-42.0","130","1","ITFDR2","v1.0","3220.699999988079","Did the final tone begin (1) early or (2) late?","50","response","","","F7","400","-10"
"audio-keyboard-response","76","593277","0.0-43.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_C7_400_-30.wav","null","tones","","","C7","400","-30"
"html-keyboard-response","77","594121","0.0-44.0","130","1","ITFDR2","v1.0","840.8000000119209","Did the final tone begin (1) early or (2) late?","49","response","","","C7","400","-30"
"audio-keyboard-response","78","598637","0.0-45.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_Gs5_400_-10.wav","null","tones","","","Gs5","400","-10"
"html-keyboard-response","79","599574","0.0-46.0","130","1","ITFDR2","v1.0","933.8000000119209","Did the final tone begin (1) early or (2) late?","49","response","","","Gs5","400","-10"
"audio-keyboard-response","80","604247","0.0-47.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_Fs7_400_30.wav","null","tones","","","Fs7","400","30"
"html-keyboard-response","81","604873","0.0-48.0","130","1","ITFDR2","v1.0","622.6999999880791","Did the final tone begin (1) early or (2) late?","50","response","","","Fs7","400","30"
"audio-keyboard-response","82","609517","0.0-49.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_Gs5_400_20.wav","null","tones","","","Gs5","400","20"
"html-keyboard-response","83","609982","0.0-50.0","130","1","ITFDR2","v1.0","462","Did the final tone begin (1) early or (2) late?","50","response","","","Gs5","400","20"
"audio-keyboard-response","84","614457","0.0-51.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_Gs7_400_-20.wav","null","tones","","","Gs7","400","-20"
"html-keyboard-response","85","615205","0.0-52.0","130","1","ITFDR2","v1.0","745.6000000238419","Did the final tone begin (1) early or (2) late?","49","response","","","Gs7","400","-20"
"audio-keyboard-response","86","621337","0.0-53.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_F3_600_30.wav","null","tones","","","F3","600","30"
"html-keyboard-response","87","624163","0.0-54.0","130","1","ITFDR2","v1.0","2823.699999988079","Did the final tone begin (1) early or (2) late?","50","response","","","F3","600","30"
"audio-keyboard-response","88","630247","0.0-55.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_C3_600_20.wav","null","tones","","","C3","600","20"
"html-keyboard-response","89","630860","0.0-56.0","130","1","ITFDR2","v1.0","610.6000000238419","Did the final tone begin (1) early or (2) late?","50","response","","","C3","600","20"
"audio-keyboard-response","90","636717","0.0-57.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_D7_600_-20.wav","null","tones","","","D7","600","-20"
"html-keyboard-response","91","637272","0.0-58.0","130","1","ITFDR2","v1.0","552.1000000238419","Did the final tone begin (1) early or (2) late?","50","response","","","D7","600","-20"
"audio-keyboard-response","92","643057","0.0-59.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_A5_600_-30.wav","null","tones","","","A5","600","-30"
"html-keyboard-response","93","644033","0.0-60.0","130","1","ITFDR2","v1.0","973.3000000119209","Did the final tone begin (1) early or (2) late?","49","response","","","A5","600","-30"
"audio-keyboard-response","94","649997","0.0-61.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_C3_600_0.wav","null","tones","","","C3","600","0"
"html-keyboard-response","95","653138","0.0-62.0","130","1","ITFDR2","v1.0","3138.600000023842","Did the final tone begin (1) early or (2) late?","50","response","","","C3","600","0"
"audio-keyboard-response","96","658976","0.0-63.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_Gs5_600_-20.wav","null","tones","","","Gs5","600","-20"
"html-keyboard-response","97","661241","0.0-64.0","130","1","ITFDR2","v1.0","2262","Did the final tone begin (1) early or (2) late?","49","response","","","Gs5","600","-20"
"audio-keyboard-response","98","667317","0.0-65.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_Ds7_600_20.wav","null","tones","","","Ds7","600","20"
"html-keyboard-response","99","667740","0.0-66.0","130","1","ITFDR2","v1.0","420.2999999523163","Did the final tone begin (1) early or (2) late?","50","response","","","Ds7","600","20"
"audio-keyboard-response","100","672217","0.0-67.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_D5_400_-20.wav","null","tones","","","D5","400","-20"
"html-keyboard-response","101","674398","0.0-68.0","130","1","ITFDR2","v1.0","2178.800000011921","Did the final tone begin (1) early or (2) late?","49","response","","","D5","400","-20"
"audio-keyboard-response","102","679087","0.0-69.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_A3_400_30.wav","null","tones","","","A3","400","30"
"html-keyboard-response","103","681141","0.0-70.0","130","1","ITFDR2","v1.0","2052.300000011921","Did the final tone begin (1) early or (2) late?","49","response","","","A3","400","30"
"audio-keyboard-response","104","685717","0.0-71.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_C3_400_0.wav","null","tones","","","C3","400","0"
"html-keyboard-response","105","686311","0.0-72.0","130","1","ITFDR2","v1.0","590.8000000119209","Did the final tone begin (1) early or (2) late?","50","response","","","C3","400","0"
"audio-keyboard-response","106","690877","0.0-73.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_Ds5_400_0.wav","null","tones","","","Ds5","400","0"
"html-keyboard-response","107","691373","0.0-74.0","130","1","ITFDR2","v1.0","493.5","Did the final tone begin (1) early or (2) late?","50","response","","","Ds5","400","0"
"audio-keyboard-response","108","695888","0.0-75.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_F3_400_-10.wav","null","tones","","","F3","400","-10"
"html-keyboard-response","109","696755","0.0-76.0","130","1","ITFDR2","v1.0","864.6999999880791","Did the final tone begin (1) early or (2) late?","50","response","","","F3","400","-10"
"audio-keyboard-response","110","701237","0.0-77.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_Gs3_400_-20.wav","null","tones","","","Gs3","400","-20"
"html-keyboard-response","111","701783","0.0-78.0","130","1","ITFDR2","v1.0","543.5","Did the final tone begin (1) early or (2) late?","49","response","","","Gs3","400","-20"
"audio-keyboard-response","112","706337","0.0-79.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_A7_400_0.wav","null","tones","","","A7","400","0"
"html-keyboard-response","113","708693","0.0-80.0","130","1","ITFDR2","v1.0","2352.7000000476837","Did the final tone begin (1) early or (2) late?","50","response","","","A7","400","0"
"audio-keyboard-response","114","714487","0.0-81.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_D3_600_-30.wav","null","tones","","","D3","600","-30"
"html-keyboard-response","115","716761","0.0-82.0","130","1","ITFDR2","v1.0","2271.300000011921","Did the final tone begin (1) early or (2) late?","50","response","","","D3","600","-30"
"audio-keyboard-response","116","722717","0.0-83.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_F5_600_0.wav","null","tones","","","F5","600","0"
"html-keyboard-response","117","723607","0.0-84.0","130","1","ITFDR2","v1.0","886.0999999642372","Did the final tone begin (1) early or (2) late?","50","response","","","F5","600","0"
"audio-keyboard-response","118","729677","0.0-85.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_C5_600_20.wav","null","tones","","","C5","600","20"
"html-keyboard-response","119","752690","0.0-86.0","130","1","ITFDR2","v1.0","23010.100000023842","Did the final tone begin (1) early or (2) late?","50","response","","","C5","600","20"
"audio-keyboard-response","120","758597","0.0-87.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_Ds5_600_-10.wav","null","tones","","","Ds5","600","-10"
"html-keyboard-response","121","759550","0.0-88.0","130","1","ITFDR2","v1.0","950.3000000119209","Did the final tone begin (1) early or (2) late?","50","response","","","Ds5","600","-10"
"audio-keyboard-response","122","765397","0.0-89.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_C3_600_-20.wav","null","tones","","","C3","600","-20"
"html-keyboard-response","123","766411","0.0-90.0","130","1","ITFDR2","v1.0","1010.8000000119209","Did the final tone begin (1) early or (2) late?","50","response","","","C3","600","-20"
"audio-keyboard-response","124","772557","0.0-91.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_A5_600_30.wav","null","tones","","","A5","600","30"
"html-keyboard-response","125","772880","0.0-92.0","130","1","ITFDR2","v1.0","320.4000000357628","Did the final tone begin (1) early or (2) late?","50","response","","","A5","600","30"
"audio-keyboard-response","126","778797","0.0-93.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_C3_600_-10.wav","null","tones","","","C3","600","-10"
"html-keyboard-response","127","779303","0.0-94.0","130","1","ITFDR2","v1.0","503.60000002384186","Did the final tone begin (1) early or (2) late?","50","response","","","C3","600","-10"
"html-button-response","128","790665","0.0-95.0","130","1","ITFDR2","v1.0","9842.699999988079","<h3>You have completed section 1 of 8!</h3><p>When you are ready to continue, press the button below to begin the next section.</p><p><em>Please remember not to adjust your volume until the study has concluded.</em></p>","","break","0","","","",""
"audio-keyboard-response","129","795648","0.0-96.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_Fs7_400_-20.wav","null","tones","","","Fs7","400","-20"
"html-keyboard-response","130","801952","0.0-97.0","130","1","ITFDR2","v1.0","6302.100000023842","Did the final tone begin (1) early or (2) late?","49","response","","","Fs7","400","-20"
"audio-keyboard-response","131","806557","0.0-98.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_B7_400_10.wav","null","tones","","","B7","400","10"
"html-keyboard-response","132","812814","0.0-99.0","130","1","ITFDR2","v1.0","6254.299999952316","Did the final tone begin (1) early or (2) late?","49","response","","","B7","400","10"
"audio-keyboard-response","133","817367","0.0-100.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_F5_400_0.wav","null","tones","","","F5","400","0"
"html-keyboard-response","134","818259","0.0-101.0","130","1","ITFDR2","v1.0","889.2000000476837","Did the final tone begin (1) early or (2) late?","49","response","","","F5","400","0"
"audio-keyboard-response","135","822757","0.0-102.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_B3_400_-20.wav","null","tones","","","B3","400","-20"
"html-keyboard-response","136","823266","0.0-103.0","130","1","ITFDR2","v1.0","506","Did the final tone begin (1) early or (2) late?","50","response","","","B3","400","-20"
"audio-keyboard-response","137","827857","0.0-104.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_D5_400_10.wav","null","tones","","","D5","400","10"
"html-keyboard-response","138","828379","0.0-105.0","130","1","ITFDR2","v1.0","519.1999999880791","Did the final tone begin (1) early or (2) late?","50","response","","","D5","400","10"
"audio-keyboard-response","139","833007","0.0-106.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_C3_400_20.wav","null","tones","","","C3","400","20"
"html-keyboard-response","140","837165","0.0-107.0","130","1","ITFDR2","v1.0","4155.300000011921","Did the final tone begin (1) early or (2) late?","50","response","","","C3","400","20"
"audio-keyboard-response","141","841797","0.0-108.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_F7_400_20.wav","null","tones","","","F7","400","20"
"html-keyboard-response","142","842368","0.0-109.0","130","1","ITFDR2","v1.0","568.4000000357628","Did the final tone begin (1) early or (2) late?","50","response","","","F7","400","20"
"audio-keyboard-response","143","848157","0.0-110.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_Fs7_600_-30.wav","null","tones","","","Fs7","600","-30"
"html-keyboard-response","144","848827","0.0-111.0","130","1","ITFDR2","v1.0","666.5","Did the final tone begin (1) early or (2) late?","49","response","","","Fs7","600","-30"
"audio-keyboard-response","145","854737","0.0-112.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_B3_600_-10.wav","null","tones","","","B3","600","-10"
"html-keyboard-response","146","856889","0.0-113.0","130","1","ITFDR2","v1.0","2149.099999964237","Did the final tone begin (1) early or (2) late?","50","response","","","B3","600","-10"
"audio-keyboard-response","147","862967","0.0-114.0","130","1","ITFDR2","v1.0","null","stimuli/sequence_1_F7_600_20.wav","null","tones","","","F7","600","20"
